0.212891 0 -1 -2 
0.213867 0 -1 -2 
0.214844 0 -1 -2 
0.21582 0 -1 -2 
0.216797 0 -1 -2 
0.217773 0 -1 -2 
0.21875 0 -1 -2 
0.219727 0 -1 -2 
0.220703 0 -1 -2 
0.22168 0 -1 -2 
0.222656 0 -1 -2 
0.223633 0 -1 -2 
0.224609 0 -1 -2 
0.225586 0 -1 -2 
0.226563 0 -1 -2 
0.227539 0 -1 -2 
0.228516 0 -1 -2 
0.229492 0 -1 -2 
0.230469 0 -1 -2 
0.231445 0 -1 -2 
0.232422 0 -1 -2 
0.233398 0 -1 -2 
0.234375 0 -1 -2 
0.235352 0 -1 -2 
0.236328 0 -1 -2 
0.237305 0 -1 -2 
0.238281 0 -1 -2 
0.239258 0 -1 -2 
0.240234 0 -1 -2 
0.241211 0 -1 -2 
0.242188 0 -1 -2 
0.243164 0 -1 -2 
0.244141 0 -1 -2 
0.245117 0 -1 -2 
0.246094 0 -1 -2 
0.24707 0 -1 -2 
0.248047 0 -1 -2 
0.249023 0 -1 -2 
0.25 0 -1 -2 
0.250977 0 -1 -2 
0.251953 0 -1 -2 
0.25293 0 -1 -2 
0.253906 0 -1 -2 
0.254883 0 -1 -2 
0.255859 0 -1 -2 
0.256836 0 -1 -2 
0.257813 0 -1 -2 
0.258789 0 -1 -2 
0.259766 0 -1 -2 
0.260742 0 -1 -2 
0.261719 0 -1 -2 
0.262695 0 -1 -2 
0.263672 0 -1 -2 
0.264648 0 -1 -2 
0.265625 0 -1 -2 
0.266602 0 -1 -2 
0.267578 0 -1 -2 
0.268555 0 -1 -2 
0.269531 0 -1 -2 
0.270508 0 -1 -2 
0.271484 0 -1 -2 
0.272461 0 -1 -2 
0.273438 0 -1 -2 
0.274414 0 -1 -2 
0.275391 0 -1 -2 
0.276367 0 -1 -2 
0.277344 0 -1 -2 
0.27832 0 -1 -2 
0.279297 0 -1 -2 
0.280273 0 -1 -2 
0.28125 0 -1 -2 
0.282227 0 -1 -2 
0.283203 0 -1 -2 
0.28418 0 -1 -2 
0.285156 0 -1 -2 
0.286133 0 -1 -2 
0.287109 0 -1 -2 
0.288086 0 -1 -2 
0.289063 0 -1 -2 
0.290039 0 -1 -2 
0.291016 0 -1 -2 
0.291992 0 -1 -2 
0.292969 0 -1 -2 
0.293945 0 -1 -2 
0.294922 0 -1 -2 
0.295898 0 -1 -2 
0.296875 0 -1 -2 
0.297852 0 -1 -2 
0.298828 0 -1 -2 
0.299805 0 -1 -2 
0.300781 0 -1 -2 
0.301758 0 -1 -2 
0.302734 0 -1 -2 
0.303711 0 -1 -2 
0.304688 0 -1 -2 
0.305664 0 -1 -2 
0.306641 0 -1 -2 
0.307617 0 -1 -2 
0.308594 0 -1 -2 
0.30957 0 -1 -2 
0.310547 0 -1 -2 
0.311523 0 -1 -2 
0.3125 0 -1 -2 
0.313477 0 -1 -2 
0.314453 0 -1 -2 
0.31543 0 -1 -2 
0.316406 0 -1 -2 
0.317383 0 -1 -2 
0.318359 0 -1 -2 
0.319336 0 -1 -2 
0.320313 0 -1 -2 
0.321289 0 -1 -2 
0.322266 0 -1 -2 
0.323242 0 -1 -2 
0.324219 0 -1 -2 
0.325195 0 -1 -2 
0.326172 0 -1 -2 
0.327148 0 -1 -2 
0.328125 0 -1 -2 
0.329102 0 -1 -2 
0.330078 0 -1 -2 
0.331055 0 -1 -2 
0.332031 0 -1 -2 
0.333008 0 -1 -2 
0.333984 0 -1 -2 
0.334961 0 -1 -2 
0.335938 0 -1 -2 
0.336914 0 -1 -2 
0.337891 0 -1 -2 
0.338867 0 -1 -2 
0.339844 0 -1 -2 
0.34082 0 -1 -2 
0.341797 0 -1 -2 
0.342773 0 -1 -2 
0.34375 0 -1 -2 
0.344727 0 -1 -2 
0.345703 0 -1 -2 
0.34668 0 -1 -2 
0.347656 0 -1 -2 
0.348633 0 -1 -2 
0.349609 0 -1 -2 
0.350586 0 -1 -2 
0.351563 0 -1 -2 
0.352539 0 -1 -2 
0.353516 0 -1 -2 
0.354492 0 -1 -2 
0.355469 0 -1 -2 
0.356445 0 -1 -2 
0.357422 0 -1 -2 
0.358398 0 -1 -2 
0.359375 0 -1 -2 
0.360352 0 -1 -2 
0.361328 0 -1 -2 
0.362305 0 -1 -2 
0.363281 0 -1 -2 
0.364258 0 -1 -2 
0.365234 0 -1 -2 
0.366211 0 -1 -2 
0.367188 0 -1 -2 
0.368164 0 -1 -2 
0.369141 0 -1 -2 
0.370117 0 -1 -2 
0.371094 0 -1 -2 
0.37207 0 -1 -2 
0.373047 0 -1 -2 
0.374023 0 -1 -2 
0.375 0.518553 -0.853412 -1.82813 
0.375977 0.518553 -0.853412 -1.82813 
0.376953 0.518553 -0.853412 -1.82813 
0.37793 0.518553 -0.853412 -1.82813 
0.378906 0.518553 -0.853412 -1.82813 
0.379883 0.518553 -0.853412 -1.82813 
0.380859 0.518553 -0.853412 -1.82813 
0.381836 0.518553 -0.853412 -1.82813 
0.382813 0.518553 -0.853412 -1.82813 
0.383789 0.518553 -0.853412 -1.82813 
0.384766 0.518553 -0.853412 -1.82813 
0.385742 0.518553 -0.853412 -1.82813 
0.386719 0.518553 -0.853412 -1.82813 
0.387695 0.518553 -0.853412 -1.82813 
0.388672 0.518553 -0.853412 -1.82813 
0.389648 0.518553 -0.853412 -1.82813 
0.390625 0.518553 -0.853412 -1.82813 
0.391602 0.518553 -0.853412 -1.82813 
0.392578 0.518553 -0.853412 -1.82813 
0.393555 0.518553 -0.853412 -1.82813 
0.394531 0.518553 -0.853412 -1.82813 
0.395508 0.518553 -0.853412 -1.82813 
0.396484 0.518553 -0.853412 -1.82813 
0.397461 0.518553 -0.853412 -1.82813 
0.398438 0.518553 -0.853412 -1.82813 
0.399414 0.518553 -0.853412 -1.82813 
0.400391 0.518553 -0.853412 -1.82813 
0.401367 0.518553 -0.853412 -1.82813 
0.402344 0.518553 -0.853412 -1.82813 
0.40332 0.518553 -0.853412 -1.82813 
0.404297 0.518553 -0.853412 -1.82813 
0.405273 0.518553 -0.853412 -1.82813 
0.40625 0.518553 -0.853412 -1.82813 
0.407227 0.518553 -0.853412 -1.82813 
0.408203 0.518553 -0.853412 -1.82813 
0.40918 0.518553 -0.853412 -1.82813 
0.410156 0.518553 -0.853412 -1.82813 
0.411133 0.518553 -0.853412 -1.82813 
0.412109 0.518553 -0.853412 -1.82813 
0.413086 0.518553 -0.853412 -1.82813 
0.414063 0.518553 -0.853412 -1.82813 
0.415039 0.518553 -0.853412 -1.82813 
0.416016 0.518553 -0.853412 -1.82813 
0.416992 0.518553 -0.853412 -1.82813 
0.417969 0.518553 -0.853412 -1.82813 
0.418945 0.518553 -0.853412 -1.82813 
0.419922 0.518553 -0.853412 -1.82813 
0.420898 0.518553 -0.853412 -1.82813 
0.421875 0.518553 -0.853412 -1.82813 
0.422852 0.518553 -0.853412 -1.82813 
0.423828 0.518553 -0.853412 -1.82813 
0.424805 0.518553 -0.853412 -1.82813 
0.425781 0.518553 -0.853412 -1.82813 
0.426758 0.518553 -0.853412 -1.82813 
0.427734 0.518553 -0.853412 -1.82813 
0.428711 0.518553 -0.853412 -1.82813 
0.429688 0.518553 -0.853412 -1.82813 
0.430664 0.518553 -0.853412 -1.82813 
0.431641 0.518553 -0.853412 -1.82813 
0.432617 0.518553 -0.853412 -1.82813 
0.433594 0.518553 -0.853412 -1.82813 
0.43457 0.518553 -0.853412 -1.82813 
0.435547 0.518553 -0.853412 -1.82813 
0.436523 0.518553 -0.853412 -1.82813 
0.4375 0.518553 -0.853412 -1.82813 
0.438477 0.518553 -0.853412 -1.82813 
0.439453 0.518553 -0.853412 -1.82813 
0.44043 0.518553 -0.853412 -1.82813 
0.441406 0.518553 -0.853412 -1.82813 
0.442383 0.518553 -0.853412 -1.82813 
0.443359 0.518553 -0.853412 -1.82813 
0.444336 0.518553 -0.853412 -1.82813 
0.445313 0.518553 -0.853412 -1.82813 
0.446289 0.518553 -0.853412 -1.82813 
0.447266 0.518553 -0.853412 -1.82813 
0.448242 0.518553 -0.853412 -1.82813 
0.449219 0.518553 -0.853412 -1.82813 
0.450195 0.518553 -0.853412 -1.82813 
0.451172 0.518553 -0.853412 -1.82813 
0.452148 0.518553 -0.853412 -1.82813 
0.453125 0.518553 -0.853412 -1.82813 
0.454102 0.518553 -0.853412 -1.82813 
0.455078 0.518553 -0.853412 -1.82813 
0.456055 0.518553 -0.853412 -1.82813 
0.457031 0.518553 -0.853412 -1.82813 
0.458008 0.518553 -0.853412 -1.82813 
0.458984 0.518553 -0.853412 -1.82813 
0.459961 0.518553 -0.853412 -1.82813 
0.460938 0.518553 -0.853412 -1.82813 
0.461914 0.518553 -0.853412 -1.82813 
0.462891 0.518553 -0.853412 -1.82813 
0.463867 0.518553 -0.853412 -1.82813 
0.464844 0.518553 -0.853412 -1.82813 
0.46582 0.518553 -0.853412 -1.82813 
0.466797 0.518553 -0.853412 -1.82813 
0.467773 0.518553 -0.853412 -1.82813 
0.46875 0.518553 -0.853412 -1.82813 
0.469727 0.518553 -0.853412 -1.82813 
0.470703 0.518553 -0.853412 -1.82813 
0.47168 0.518553 -0.853412 -1.82813 
0.472656 0.518553 -0.853412 -1.82813 
0.473633 0.518553 -0.853412 -1.82813 
0.474609 0.518553 -0.853412 -1.82813 
0.475586 0.518553 -0.853412 -1.82813 
0.476563 0.518553 -0.853412 -1.82813 
0.477539 0.518553 -0.853412 -1.82813 
0.478516 0.518553 -0.853412 -1.82813 
0.479492 0.518553 -0.853412 -1.82813 
0.480469 0.518553 -0.853412 -1.82813 
0.481445 0.518553 -0.853412 -1.82813 
0.482422 0.518553 -0.853412 -1.82813 
0.483398 0.518553 -0.853412 -1.82813 
0.484375 0.518553 -0.853412 -1.82813 
0.485352 0.518553 -0.853412 -1.82813 
0.486328 0.518553 -0.853412 -1.82813 
0.487305 0.518553 -0.853412 -1.82813 
0.488281 0.518553 -0.853412 -1.82813 
0.489258 0.518553 -0.853412 -1.82813 
0.490234 0.518553 -0.853412 -1.82813 
0.491211 0.518553 -0.853412 -1.82813 
0.492188 0.518553 -0.853412 -1.82813 
0.493164 0.518553 -0.853412 -1.82813 
0.494141 0.518553 -0.853412 -1.82813 
0.495117 0.518553 -0.853412 -1.82813 
0.496094 0.518553 -0.853412 -1.82813 
0.49707 0.518553 -0.853412 -1.82813 
0.498047 0.518553 -0.853412 -1.82813 
0.499023 0.518553 -0.853412 -1.82813 
0.5 0.518553 -0.853412 -1.82813 
0.500977 0.518553 -0.853412 -1.82813 
0.501953 0.518553 -0.853412 -1.82813 
0.50293 0.518553 -0.853412 -1.82813 
0.503906 0.518553 -0.853412 -1.82813 
0.504883 0.518553 -0.853412 -1.82813 
0.505859 0.518553 -0.853412 -1.82813 
0.506836 0.518553 -0.853412 -1.82813 
0.507813 0.518553 -0.853412 -1.82813 
0.508789 0.518553 -0.853412 -1.82813 
0.509766 0.518553 -0.853412 -1.82813 
0.510742 0.518553 -0.853412 -1.82813 
0.511719 0.518553 -0.853412 -1.82813 
0.512695 0.518553 -0.853412 -1.82813 
0.513672 0.518553 -0.853412 -1.82813 
0.514648 0.518553 -0.853412 -1.82813 
0.515625 0.518553 -0.853412 -1.82813 
0.516602 0.518553 -0.853412 -1.82813 
0.517578 0.518553 -0.853412 -1.82813 
0.518555 0.518553 -0.853412 -1.82813 
0.519531 0.518553 -0.853412 -1.82813 
0.520508 0.518553 -0.853412 -1.82813 
0.521484 0.518553 -0.853412 -1.82813 
0.522461 0.518553 -0.853412 -1.82813 
0.523438 0.518553 -0.853412 -1.82813 
0.524414 0.518553 -0.853412 -1.82813 
0.525391 0.518553 -0.853412 -1.82813 
0.526367 0.518553 -0.853412 -1.82813 
0.527344 0.518553 -0.853412 -1.82813 
0.52832 0.518553 -0.853412 -1.82813 
0.529297 0.518553 -0.853412 -1.82813 
0.530273 0.518553 -0.853412 -1.82813 
0.53125 0.518553 -0.853412 -1.82813 
0.532227 0.518553 -0.853412 -1.82813 
0.533203 0.518553 -0.853412 -1.82813 
0.53418 0.518553 -0.853412 -1.82813 
0.535156 0.518553 -0.853412 -1.82813 
0.536133 0.518553 -0.853412 -1.82813 
0.537109 0.518553 -0.853412 -1.82813 
0.538086 0.518553 -0.853412 -1.82813 
0.539063 0.518553 -0.853412 -1.82813 
0.540039 0.518553 -0.853412 -1.82813 
0.541016 0.518553 -0.853412 -1.82813 
0.541992 0.518553 -0.853412 -1.82813 
0.542969 0.518553 -0.853412 -1.82813 
0.543945 0.518553 -0.853412 -1.82813 
0.544922 0.518553 -0.853412 -1.82813 
0.545898 0.518553 -0.853412 -1.82813 
0.546875 0.518553 -0.853412 -1.82813 
0.547852 0.518553 -0.853412 -1.82813 
0.548828 0.518553 -0.853412 -1.82813 
0.549805 0.518553 -0.853412 -1.82813 
0.550781 0.518553 -0.853412 -1.82813 
0.551758 0.518553 -0.853412 -1.82813 
0.552734 0.518553 -0.853412 -1.82813 
0.553711 0.518553 -0.853412 -1.82813 
0.554688 0.518553 -0.853412 -1.82813 
0.555664 0.518553 -0.853412 -1.82813 
0.556641 0.518553 -0.853412 -1.82813 
0.557617 0.518553 -0.853412 -1.82813 
0.558594 0.518553 -0.853412 -1.82813 
0.55957 0.518553 -0.853412 -1.82813 
0.560547 0.518553 -0.853412 -1.82813 
0.561523 0.518553 -0.853412 -1.82813 
0.5625 0.518553 -0.853412 -1.82813 
0.563477 0.518553 -0.853412 -1.82813 
0.564453 0.518553 -0.853412 -1.82813 
0.56543 0.518553 -0.853412 -1.82813 
0.566406 0.518553 -0.853412 -1.82813 
0.567383 0.518553 -0.853412 -1.82813 
0.568359 0.518553 -0.853412 -1.82813 
0.569336 0.518553 -0.853412 -1.82813 
0.570313 0.518553 -0.853412 -1.82813 
0.571289 0.518553 -0.853412 -1.82813 
0.572266 0.518553 -0.853412 -1.82813 
0.573242 0.518553 -0.853412 -1.82813 
0.574219 0.518553 -0.853412 -1.82813 
0.575195 0.518553 -0.853412 -1.82813 
0.576172 0.518553 -0.853412 -1.82813 
0.577148 0.518553 -0.853412 -1.82813 
0.578125 0.518553 -0.853412 -1.82813 
0.579102 0.518553 -0.853412 -1.82813 
0.580078 0.518553 -0.853412 -1.82813 
0.581055 0.518553 -0.853412 -1.82813 
0.582031 0.518553 -0.853412 -1.82813 
0.583008 0.518553 -0.853412 -1.82813 
0.583984 0.518553 -0.853412 -1.82813 
0.584961 0.518553 -0.853412 -1.82813 
0.585938 0.518553 -0.853412 -1.82813 
0.586914 0.518553 -0.853412 -1.82813 
0.587891 0.518553 -0.853412 -1.82813 
0.588867 0.518553 -0.853412 -1.82813 
0.589844 0.518553 -0.853412 -1.82813 
0.59082 0.518553 -0.853412 -1.82813 
0.591797 0.518553 -0.853412 -1.82813 
0.592773 0.518553 -0.853412 -1.82813 
0.59375 0.518553 -0.853412 -1.82813 
0.594727 0.518553 -0.853412 -1.82813 
0.595703 0.518553 -0.853412 -1.82813 
0.59668 0.518553 -0.853412 -1.82813 
0.597656 0.518553 -0.853412 -1.82813 
0.598633 0.518553 -0.853412 -1.82813 
0.599609 0.518553 -0.853412 -1.82813 
0.600586 0.518553 -0.853412 -1.82813 
0.601563 0.518553 -0.853412 -1.82813 
0.602539 0.518553 -0.853412 -1.82813 
0.603516 0.518553 -0.853412 -1.82813 
0.604492 0.518553 -0.853412 -1.82813 
0.605469 0.518553 -0.853412 -1.82813 
0.606445 0.518553 -0.853412 -1.82813 
0.607422 0.518553 -0.853412 -1.82813 
0.608398 0.518553 -0.853412 -1.82813 
0.609375 0.518553 -0.853412 -1.82813 
0.610352 0.518553 -0.853412 -1.82813 
0.611328 0.518553 -0.853412 -1.82813 
0.612305 0.518553 -0.853412 -1.82813 
0.613281 0.518553 -0.853412 -1.82813 
0.614258 0.518553 -0.853412 -1.82813 
0.615234 0.518553 -0.853412 -1.82813 
0.616211 0.518553 -0.853412 -1.82813 
0.617188 0.518553 -0.853412 -1.82813 
0.618164 0.518553 -0.853412 -1.82813 
0.619141 0.518553 -0.853412 -1.82813 
0.620117 0.518553 -0.853412 -1.82813 
0.621094 0.518553 -0.853412 -1.82813 
0.62207 0.518553 -0.853412 -1.82813 
0.623047 0.518553 -0.853412 -1.82813 
0.624023 0.518553 -0.853412 -1.82813 
0.625 0.375986 -0.838746 -1.8216 
0.625977 0.375986 -0.838746 -1.8216 
0.626953 0.375986 -0.838746 -1.8216 
0.62793 0.375986 -0.838746 -1.8216 
0.628906 0.375986 -0.838746 -1.8216 
0.629883 0.375986 -0.838746 -1.8216 
0.630859 0.375986 -0.838746 -1.8216 
0.631836 0.375986 -0.838746 -1.8216 
0.632813 0.375986 -0.838746 -1.8216 
0.633789 0.375986 -0.838746 -1.8216 
0.634766 0.375986 -0.838746 -1.8216 
0.635742 0.375986 -0.838746 -1.8216 
0.636719 0.375986 -0.838746 -1.8216 
0.637695 0.375986 -0.838746 -1.8216 
0.638672 0.375986 -0.838746 -1.8216 
0.639648 0.375986 -0.838746 -1.8216 
0.640625 0.375986 -0.838746 -1.8216 
0.641602 0.375986 -0.838746 -1.8216 
0.642578 0.375986 -0.838746 -1.8216 
0.643555 0.375986 -0.838746 -1.8216 
0.644531 0.375986 -0.838746 -1.8216 
0.645508 0.375986 -0.838746 -1.8216 
0.646484 0.375986 -0.838746 -1.8216 
0.647461 0.375986 -0.838746 -1.8216 
0.648438 0.375986 -0.838746 -1.8216 
0.649414 0.375986 -0.838746 -1.8216 
0.650391 0.375986 -0.838746 -1.8216 
0.651367 0.375986 -0.838746 -1.8216 
0.652344 0.375986 -0.838746 -1.8216 
0.65332 0.375986 -0.838746 -1.8216 
0.654297 0.375986 -0.838746 -1.8216 
0.655273 0.375986 -0.838746 -1.8216 
0.65625 0.375986 -0.838746 -1.8216 
0.657227 0.375986 -0.838746 -1.8216 
0.658203 0.375986 -0.838746 -1.8216 
0.65918 0.375986 -0.838746 -1.8216 
0.660156 0.375986 -0.838746 -1.8216 
0.661133 0.375986 -0.838746 -1.8216 
0.662109 0.375986 -0.838746 -1.8216 
0.663086 0.375986 -0.838746 -1.8216 
0.664063 0.375986 -0.838746 -1.8216 
0.665039 0.375986 -0.838746 -1.8216 
0.666016 0.375986 -0.838746 -1.8216 
0.666992 0.375986 -0.838746 -1.8216 
0.667969 0.375986 -0.838746 -1.8216 
0.668945 0.375986 -0.838746 -1.8216 
0.669922 0.375986 -0.838746 -1.8216 
0.670898 0.375986 -0.838746 -1.8216 
0.671875 0.375986 -0.838746 -1.8216 
0.672852 0.375986 -0.838746 -1.8216 
0.673828 0.375986 -0.838746 -1.8216 
0.674805 0.375986 -0.838746 -1.8216 
0.675781 0.375986 -0.838746 -1.8216 
0.676758 0.375986 -0.838746 -1.8216 
0.677734 0.375986 -0.838746 -1.8216 
0.678711 0.375986 -0.838746 -1.8216 
0.679688 0.375986 -0.838746 -1.8216 
0.680664 0.375986 -0.838746 -1.8216 
0.681641 0.375986 -0.838746 -1.8216 
0.682617 0.375986 -0.838746 -1.8216 
0.683594 0.375986 -0.838746 -1.8216 
0.68457 0.375986 -0.838746 -1.8216 
0.685547 0.375986 -0.838746 -1.8216 
0.686523 0.375986 -0.838746 -1.8216 
0.6875 0.375986 -0.838746 -1.8216 
0.688477 0.375986 -0.838746 -1.8216 
0.689453 0.375986 -0.838746 -1.8216 
0.69043 0.375986 -0.838746 -1.8216 
0.691406 0.375986 -0.838746 -1.8216 
0.692383 0.375986 -0.838746 -1.8216 
0.693359 0.375986 -0.838746 -1.8216 
0.694336 0.375986 -0.838746 -1.8216 
0.695313 0.375986 -0.838746 -1.8216 
0.696289 0.375986 -0.838746 -1.8216 
0.697266 0.375986 -0.838746 -1.8216 
0.698242 0.375986 -0.838746 -1.8216 
0.699219 0.375986 -0.838746 -1.8216 
0.700195 0.375986 -0.838746 -1.8216 
0.701172 0.375986 -0.838746 -1.8216 
0.702148 0.375986 -0.838746 -1.8216 
0.703125 0.375986 -0.838746 -1.8216 
0.704102 0.375986 -0.838746 -1.8216 
0.705078 0.375986 -0.838746 -1.8216 
0.706055 0.375986 -0.838746 -1.8216 
0.707031 0.375986 -0.838746 -1.8216 
0.708008 0.375986 -0.838746 -1.8216 
0.708984 0.375986 -0.838746 -1.8216 
0.709961 0.375986 -0.838746 -1.8216 
0.710938 0.375986 -0.838746 -1.8216 
0.711914 0.375986 -0.838746 -1.8216 
0.712891 0.375986 -0.838746 -1.8216 
0.713867 0.375986 -0.838746 -1.8216 
0.714844 0.375986 -0.838746 -1.8216 
0.71582 0.375986 -0.838746 -1.8216 
0.716797 0.375986 -0.838746 -1.8216 
0.717773 0.375986 -0.838746 -1.8216 
0.71875 0.375986 -0.838746 -1.8216 
0.719727 0.375986 -0.838746 -1.8216 
0.720703 0.375986 -0.838746 -1.8216 
0.72168 0.375986 -0.838746 -1.8216 
0.722656 0.375986 -0.838746 -1.8216 
0.723633 0.375986 -0.838746 -1.8216 
0.724609 0.375986 -0.838746 -1.8216 
0.725586 0.375986 -0.838746 -1.8216 
0.726563 0.375986 -0.838746 -1.8216 
0.727539 0.375986 -0.838746 -1.8216 
0.728516 0.375986 -0.838746 -1.8216 
0.729492 0.375986 -0.838746 -1.8216 
0.730469 0.375986 -0.838746 -1.8216 
0.731445 0.375986 -0.838746 -1.8216 
0.732422 0.375986 -0.838746 -1.8216 
0.733398 0.375986 -0.838746 -1.8216 
0.734375 0.375986 -0.838746 -1.8216 
0.735352 0.375986 -0.838746 -1.8216 
0.736328 0.375986 -0.838746 -1.8216 
